todaymin,todaymax,todaynow,52min,52max,52now,price_change,Open,Prev. Close,Volume,Total traded value,Upper Circuit,Lower Circuit,Market Cap,ROE,P/E Ratio(TTM),EPS(TTM),P/B Ratio,Dividend Yield,Industry P/E,Book Value,Debt to Equity,Face Value,Parent Organisation,Founded,Managing Director,Symbol,name
430.55,440,439.3,157.1,476,439.3,+8.80 (2.04%) 1D,432.50,430.50,"1,82,740",8.03 Cr,516.60,344.40,"₹4,830Cr",20.39%,20.34,21.17,3.78,0.23%,27.25,114.00,0.04,2,Elecon Engineering Company Limited,1960,Shri. Prayasvin Patel,ELECON,Elecon Engineering Company Ltd.
373.4,382.65,379.35,337.5,470.98,379.35,+4.80 (1.28%) 1D,376.00,374.55,"74,665",2.83 Cr,449.45,299.65,"₹7,043Cr",29.66%,18.84,19.88,3.82,2.40%,16.83,98.06,0.01,2,Supreme Petrochem Limited,1989,NA,SPLPETRO,Supreme Petrochem Ltd.
67.1,68.45,67.65,52.1,87.15,67.65,+0.55 (0.82%) 1D,67.10,67.10,"1,24,888",0.84 Cr,80.50,53.70,"₹3,114Cr",-13.13%,NA,-1.18,1.87,NA,44.01,36.85,0.39,1,Thomas Cook India Limited,1978,Mr. Madhavan Menon,THOMASCOOK,Thomas Cook (India) Ltd.
36036,36589.1,36500.05,30185.35,44347.15,36500.05,+367.80 (1.02%) 1D,"36,036.00","36,132.25","1,512",5.52 Cr,"43,358.70","28,905.80","₹31,946Cr",12.52%,80.14,450.88,11.26,0.25%,23.10,3361.31,0.02,10,Honeywell Automation India Limited,1984,Mr. Ashish Gaikwad,HONAUT,Honeywell Automation India Ltd.
581.55,602.85,594,402.2,627.25,594,+11.35 (1.95%) 1D,588.95,582.65,"62,208",3.70 Cr,699.15,466.15,"₹2,279Cr",13.15%,93.58,6.23,5.65,0.17%,NA,111.29,0.11,10,Apollo Pipes Limited,1985,Mr. Arun Agarwal,APOLLOPIPE,Apollo Pipes Ltd.
57.35,62.5,62.5,21.14,73.05,62.5,+2.95 (4.95%) 1D,59.25,59.55,"86,94,381",54.34 Cr,62.50,56.60,₹823Cr,16.15%,4.43,13.43,0.94,2.26%,20.90,69.68,0.10,2,Mirza International Limited,1979,Mr. Rashid Ahmed Mirza,MIRZAINT,Mirza International Ltd.
490,498.3,495,464.15,708.8,495,+5.30 (1.08%) 1D,494.70,489.70,"1,16,742",5.78 Cr,587.60,391.80,"₹4,681Cr",31.69%,4.14,120.64,1.18,2.04%,16.83,413.83,0.09,10,GHCL Limited,1983,Shri. R. Jalan,GHCL,GHCL Ltd.
22479.05,22790,22629.05,16097.49,23140,22629.05,+61.80 (0.27%) 1D,"22,600.00","22,567.25","6,578",14.89 Cr,"24,823.95","20,310.55","₹47,954Cr",29.46%,51.60,437.38,17.01,0.64%,25.53,1277.45,0.05,10,Abbott India Limited,1944,Mr. Vivek Kamath,ABBOTINDIA,Abbott India Ltd.
513.35,529.75,528.75,376.15,585,528.75,+9.45 (1.82%) 1D,520.85,519.30,"2,07,653",10.98 Cr,623.15,415.45,"₹11,982Cr",3.15%,47.03,11.04,4.11,0.29%,NA,133.31,1.56,10,Brigade Enterprises Limited,1995,Ms. Nirupa Shankar,BRIGADE,Brigade Enterprises Ltd.
173.1,175.25,174.75,109.4,202.3,174.75,+1.80 (1.04%) 1D,173.15,172.95,"9,00,464",15.74 Cr,207.50,138.40,"₹13,518Cr",23.88%,9.45,18.30,2.34,3.82%,23.10,79.60,0.30,2,REDINGTON Limited,1961,Mr. Rajiv Srivastava,REDINGTON,Redington Ltd.
220.1,224.1,223.2,199.1,294.9,223.2,+2.20 (1.00%) 1D,221.45,221.00,"2,06,495",4.61 Cr,265.20,176.80,"₹3,683Cr",12.90%,19.47,11.35,2.55,1.36%,16.83,91.79,0.00,10,NOCIL Limited,1961,Mr. Sudhir Deo,NOCIL,NOCIL Ltd.
2922.15,2982,2976.65,2560,3582.9,2976.65,+46.95 (1.60%) 1D,"2,948.00","2,929.70","7,41,772",221 Cr,"3,222.65","2,636.75","₹2,80,911Cr",22.77%,75.47,38.82,20.35,0.68%,16.83,147.03,0.13,1,Asian Paints Limited,1945,Shri. Amit Syngle,ASIANPAINT,Asian Paints Ltd.
110.65,111.8,111.3,70.27,131.8,111.3,+1.15 (1.04%) 1D,111.00,110.15,"68,80,386",76.58 Cr,121.15,99.15,"₹32,281Cr",28.92%,6.28,17.55,0.92,3.40%,12.27,69.98,0.11,1,NMDC Limited,1958,Shri. Amitava Mukherjee,NMDC,NMDC Ltd.
638.6,657.45,654.3,403,698.5,654.3,+3.70 (0.57%) 1D,650.70,650.60,"39,470",2.58 Cr,780.70,520.50,"₹1,932Cr",12.15%,22.22,29.28,2.98,2.31%,21.41,223.82,0.01,10,CARE Ratings Limited,1993,Mr. Mehul Pandya,CARERATING,Care Ratings Ltd.
132.5,135.9,135,57.7,168.5,135,+2.50 (1.89%) 1D,132.50,132.50,"10,25,779",13.85 Cr,159.00,106.00,"₹4,139Cr",7.40%,4.33,30.59,0.58,3.02%,9.15,242.60,0.79,10,The Karnataka Bank Limited,1924,Mr. Sekhar Rao,KTKBANK,The Karnataka Bank Ltd.
40351.05,41096.35,40967.75,35575,54349.1,40967.75,+519.65 (1.28%) 1D,"40,540.00","40,448.10","13,813",56.59 Cr,"44,492.90","36,403.30","₹45,115Cr",54.37%,66.01,612.73,41.44,0.64%,20.90,1179.19,0.12,10,Page Industries Limited,1994,Mr. V. S. Ganesh,PAGEIND,Page Industries Ltd.
105.5,107,105.75,55.05,134.2,105.75,+0.70 (0.67%) 1D,106.50,105.05,"16,91,269",17.89 Cr,126.05,84.05,"₹10,821Cr",7.52%,24.84,4.23,3.45,NA,20.90,32.16,1.21,10,Kalyan Jewellers India Limited,2009,Mr. Trikkur Kalyanaraman,KALYANKJIL,Kalyan Jewellers India Ltd.
168.95,174.9,172,126.78,194,172,+0.15 (0.09%) 1D,174.90,171.85,"1,51,842",2.61 Cr,206.20,137.50,"₹1,595Cr",15.41%,29.81,5.76,2.39,1.48%,24.69,73.48,0.03,5,Heritage Foods Limited,1992,Smt. Nara Bhuvaneswari,HERITGFOOD,Heritage Foods Ltd.
516,537.2,528.05,448.2,687.7,528.05,+11.70 (2.27%) 1D,516.00,516.35,"66,441",3.51 Cr,619.60,413.10,"₹15,045Cr",15.05%,NA,NA,4.05,NA,20.68,137.55,0.63,1,Five-star Business Finance,1984,Mr. Lakshmipathy Deenadayalan,FIVESTAR,Five-Star Business Finance Ltd.
203,207.5,205.95,169.55,324.62,205.95,+3.65 (1.80%) 1D,203.00,202.30,"87,845",1.81 Cr,242.75,161.85,"₹1,207Cr",16.90%,10.22,19.79,1.04,1.48%,NA,200.22,0.03,5,TV Today Network Limited,1999,Ms. Kalli Bhandal,TVTODAY,TV Today Network Ltd.
380.6,390.85,388.75,315.3,598,388.75,+5.10 (1.33%) 1D,384.00,383.65,"55,56,939",216 Cr,422.00,345.30,"₹76,179Cr",11.56%,39.96,9.60,3.09,1.64%,31.51,156.36,0.02,2,Ambuja Cements Limited,1981,Mr. Neeraj Akhoury,AMBUJACEM,Ambuja Cements Ltd.
251,257,253,203.25,269.75,253,+0.20 (0.08%) 1D,257.00,252.80,"16,264",0.41 Cr,303.35,202.25,₹528Cr,12.83%,11.97,21.13,1.40,1.38%,38.79,187.33,0.01,5,Windlas Biotech,2001,NA,WINDLAS,Windlas Biotech Ltd.
82.3,83.45,83.05,66.95,106.75,83.05,+0.90 (1.10%) 1D,82.55,82.15,"38,85,930",32.27 Cr,90.35,73.95,"₹15,088Cr",25.41%,7.68,10.70,1.20,9.74%,12.27,70.69,0.01,5,National Aluminium Co Limited,1981,Shri. Sridhar Patra,NATIONALUM,National Aluminium Company Ltd.
639.7,651.85,644.3,582.95,816.9,644.3,+5.45 (0.85%) 1D,641.90,638.85,"16,242",1.05 Cr,766.60,511.10,"₹1,460Cr",6.37%,24.50,26.07,2.63,0.16%,25.80,265.85,0.16,10,Shankara Building Products Limited,1995,Mr. Sukumar Srinivas,SHANKARA,Shankara Building Products Ltd.
361.15,369.15,367.45,288.05,371.4,367.45,+6.65 (1.84%) 1D,363.80,360.80,"31,40,931",115 Cr,396.85,324.75,"₹78,020Cr",22.15%,24.80,-9.10,1.50,4.43%,6.09,216.27,1.73,10,Bharat Petroleum Corporation Limited,1952,Shri. Krishnakumar Gopalan,BPCL,Bharat Petroleum Corporation Ltd.
286.2,297.95,296.75,201.5,323.6,296.75,+8.55 (2.97%) 1D,289.10,288.20,"10,52,541",31.23 Cr,345.80,230.60,"₹6,527Cr",16.56%,19.54,14.75,2.43,1.73%,29.02,122.11,0.11,2,Zensar Technologies Limited,1963,Mr. Manish Tandon,ZENSARTECH,Zensar Technologies Ltd.
9220,9349.85,9251,5850,9725,9251,+7.75 (0.08%) 1D,"9,299.85","9,243.25",293,0.27 Cr,"11,091.90","7,394.60","₹1,849Cr",22.86%,46.11,200.44,9.80,0.81%,27.63,943.55,0.02,10,Wendt India Limited,1980,NA,WENDT,Wendt (India) Ltd.
1817.5,1883.3,1875.15,1040,1940,1875.15,+39.00 (2.12%) 1D,"1,836.15","1,836.15","1,57,503",29.53 Cr,"2,203.35","1,468.95","₹16,561Cr",20.21%,34.76,52.83,6.40,0.20%,27.25,287.07,0.06,2,KEI Industries Limited,1992,Shri. Anil Gupta,KEI,Kei Industries Ltd.
39.3,40.5,40.15,26.5,45.75,40.15,+0.85 (2.16%) 1D,39.30,39.30,"16,86,017",6.77 Cr,47.15,31.45,"₹2,337Cr",8.87%,6.88,5.71,0.57,2.04%,NA,70.93,0.73,1,Electrosteel Castings Ltd,1955,Shri. Mayank Kejriwal,ELECTCAST,Electrosteel Castings Ltd.
315.6,319.35,317.2,268.7,463.65,317.2,+0.70 (0.22%) 1D,315.60,316.50,"51,245",1.63 Cr,379.80,253.20,"₹5,217Cr",22.74%,48.49,6.53,4.60,1.90%,20.90,69.74,0.14,2,Vaibhav Global Limited,1989,Shri. Sunil Agrawal,VAIBHAVGBL,Vaibhav Global Ltd.
920.05,970,949.6,600,970,949.6,+63.00 (7.11%) 1D,920.05,886.60,"1,06,69,579","1,013 Cr",975.25,797.95,"₹72,882Cr",20.16%,29.22,30.34,6.19,0.19%,20.68,157.01,6.15,2,Cholamandalam Investment & Finance Company Limited,1978,NA,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.
481,514.75,511.95,345.5,525.95,511.95,+11.10 (2.22%) 1D,492.00,500.85,"10,31,262",52.80 Cr,601.00,400.70,"₹12,876Cr",9.52%,59.65,8.40,3.56,0.80%,10.31,142.11,1.09,2,KEC International Limited,2005,Mr. Vimal Kejriwal,KEC,KEC International Ltd.
1147.6,1169,1162.1,589.05,1184.4,1162.1,+4.85 (0.42%) 1D,"1,160.00","1,157.25","4,24,043",49.28 Cr,"1,272.95","1,041.55","₹54,979Cr",18.40%,43.29,26.73,12.50,0.51%,15.27,106.71,3.68,1,TVS Motor Company Limited,1992,Mr. Sudarshan Venu,TVSMOTOR,TVS Motor Company Ltd.
920.05,970,949.4,600,970,949.4,+62.80 (7.08%) 1D,920.05,886.60,"1,06,31,992","1,009 Cr",975.25,797.95,"₹72,882Cr",20.16%,29.22,30.34,6.19,0.19%,20.68,157.01,6.15,2,Cholamandalam Investment & Finance Company Limited,1978,NA,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd.
390,405.55,402,390,405.55,402,+7.40 (1.88%) 1D,393.05,394.60,"71,577",2.88 Cr,434.05,355.15,"₹4,49,768Cr",6.78%,60.46,12.89,6.43,0.38%,21.17,133.27,3.00,5,,1995,Mr. Gopal Vittal,AIRTELPP,Bharti Airtel Ltd. - (Partly Paid up Equity Shares (Rights Issue))
62.3,65.55,63.85,55.2,80.95,63.85,+1.75 (2.82%) 1D,62.80,62.10,"2,66,676",1.70 Cr,74.50,49.70,"₹1,595Cr",9.26%,11.12,5.59,0.64,2.90%,NA,94.10,0.00,2,Alembic Limited,1907,Smt. Malika Amin,ALEMBICLTD,Alembic Ltd.
1322.95,1347,1336.45,1148.05,1531,1336.45,+16.65 (1.26%) 1D,"1,323.10","1,319.80","6,914",0.92 Cr,"1,583.75","1,055.85","₹1,353Cr",23.59%,16.43,80.31,5.30,NA,29.02,284.23,0.04,10,Expleo Solutions Limited,1998,Mr. Balaji Viswanathan,EXPLEOSOL,Expleo Solutions Ltd.
539.6,546,544.5,348.5,568.75,544.5,+3.35 (0.62%) 1D,543.95,541.15,"7,76,519",42.28 Cr,595.25,487.05,"₹15,270Cr",11.66%,17.33,31.22,1.68,0.46%,25.53,339.27,0.44,1,Glenmark Pharmaceuticals Limited,1977,Mr. Glenn Saldanha,GLENMARK,Glenmark Pharmaceuticals Ltd.
1688.15,1712.45,1695,1016,2149,1695,+13.85 (0.82%) 1D,"1,688.20","1,681.15","37,215",6.31 Cr,"2,017.35","1,344.95","₹8,741Cr",15.90%,13.51,124.45,2.99,1.67%,NA,602.11,0.11,2,Godfrey Phillips India Limited,1936,Dr. Bina Modi,GODFRYPHLP,Godfrey Phillips India Ltd.
93026.25,95760,95047.5,65878.35,96000,95047.5,"+1,487.70 (1.59%) 1D","94,000.00","93,559.80","22,945",218 Cr,"1,02,915.75","84,203.85","₹39,680Cr",5.35%,51.60,1813.10,2.70,0.16%,34.74,34687.88,0.20,10,MRF Limited,1960,Mr. Arun Mammen,MRF,MRF Ltd.
2190,2234.2,2229,1198.3,2299.85,2229,+15.30 (0.69%) 1D,"2,190.00","2,213.70","5,642",1.26 Cr,"2,656.40","1,771.00","₹7,705Cr",16.97%,42.17,52.50,6.74,0.68%,27.63,328.41,0.00,10,KSB Limited,1960,Mr. Rajeev Jain,KSB,KSB Ltd.
118.8,120.2,119.65,100.25,136.8,119.65,+0.85 (0.72%) 1D,119.40,118.80,"4,91,269",5.88 Cr,142.55,95.05,"₹12,097Cr",46.16%,14.84,8.24,6.41,5.31%,16.83,19.07,0.03,5,Castrol India Limited,1979,Mr. Sandeep Sangwan,CASTROLIND,Castrol India Ltd.
1090.95,1124,1120,426.25,1216.15,1120,+31.65 (2.91%) 1D,"1,090.95","1,088.35",739,0.08 Cr,"1,306.00",870.70,"₹1,221Cr",-7.93%,NA,-823.53,0.81,NA,27.25,1129.63,1.50,10,Inox Wind Energy,2020,NA,IWEL,Inox Wind Energy Ltd.
270,278.7,275.15,234,368.95,275.15,+4.00 (1.48%) 1D,272.00,271.15,"38,103",1.05 Cr,325.35,216.95,₹767Cr,17.76%,9.76,27.77,1.84,NA,NA,163.95,0.63,5,Antony Waste Handling Cell Limited,2001,Mr. Jose Kallarakal,AWHCL,Antony Waste Handling Cell Ltd.
6610,6752.95,6727.6,5709.05,10760,6727.6,+49.15 (0.74%) 1D,"6,688.00","6,678.45","1,68,106",113 Cr,"8,014.10","5,342.80","₹41,591Cr",37.23%,58.28,114.59,25.98,0.64%,69.80,271.70,0.11,10,Tata Elxsi Limited,1989,Mr. Manoj Raghavan,TATAELXSI,Tata Elxsi Ltd.
275.05,287.4,286.9,250.25,419.1,286.9,+11.35 (4.12%) 1D,275.55,275.55,"22,75,666",65.29 Cr,303.10,248.00,"₹7,568Cr",19.47%,22.13,12.45,2.98,1.63%,69.80,85.68,0.05,2,Birlasoft Limited,1990,Mr. Angan Guha,BSOFT,Birlasoft Ltd.
684.3,698.5,690.05,509.6,706.2,690.05,+0.80 (0.12%) 1D,689.00,689.25,"4,15,741",28.69 Cr,758.15,620.35,"₹27,542Cr",13.43%,59.83,11.52,7.61,0.07%,38.79,90.54,0.23,10,Syngene International Limited,1993,Mr. Jonathan Hunt,SYNGENE,Syngene International Ltd.
1431.7,1447.95,1435.25,686.67,1479.85,1435.25,+5.05 (0.35%) 1D,"1,435.00","1,430.20","10,54,885",151 Cr,"1,716.20","1,144.20","₹92,900Cr",32.62%,55.56,25.74,18.21,0.07%,32.91,78.55,0.76,10,Varun Beverages Limited,1995,NA,VBL,Varun Beverages Ltd.
1158.9,1175.75,1174.75,720,1230.2,1174.75,+6.50 (0.56%) 1D,"1,165.00","1,168.25","1,10,502",12.98 Cr,"1,401.90",934.60,"₹12,918Cr",15.63%,25.00,46.73,3.73,2.05%,69.80,313.52,0.35,5,Cyient Limited,1991,Mr. Krishna Bodanapu,CYIENT,Cyient Ltd.
105.3,108.45,107.55,81.2,132.35,107.55,+2.25 (2.14%) 1D,106.00,105.30,"57,26,169",61.58 Cr,115.80,94.80,"₹10,183Cr",24.94%,40.41,2.61,5.33,1.10%,12.27,20.42,0.27,5,Hindustan Copper Limited,1967,Shri. Arun Shukla,HINDCOPPER,Hindustan Copper Ltd.
126.55,129.05,126.8,94.75,153.75,126.8,+0.65 (0.52%) 1D,126.65,126.15,"6,32,624",8.02 Cr,151.35,100.95,"₹4,762Cr",18.73%,11.49,10.98,1.82,3.96%,16.83,75.95,0.40,1,PCBL Limited,1960,Shri. Kaushik Roy,PCBL,PCBL Ltd.
357.9,362.45,359.95,297.1,639.3,359.95,+0.75 (0.21%) 1D,360.95,359.20,"1,11,219",4.00 Cr,431.00,287.40,"₹10,949Cr",29.33%,93.36,3.85,25.57,NA,20.90,15.74,0.83,5,Campus Activewear,2008,Mr. Hari Agarwal,CAMPUS,Campus Activewear Ltd.
10293.9,10450.05,10448.95,6876.5,10924.05,10448.95,+129.60 (1.26%) 1D,"10,340.00","10,319.35","1,716",1.79 Cr,"12,383.20","8,255.50","₹19,573Cr",6.91%,71.67,143.98,9.26,0.12%,34.74,1173.36,0.02,5,Zf Commercial Vehicle Control Systems India,2004,Mr. Periakaruppa Kaniappan,ZFCVINDIA,Wabco India Ltd.
1255.05,1278,1259.85,1052,1728,1259.85,+0.35 (0.03%) 1D,"1,262.00","1,259.50","50,616",6.38 Cr,"1,511.40","1,007.60","₹7,865Cr",14.30%,29.58,42.58,4.73,0.79%,69.80,267.94,0.01,10,Route Mobile Limited,2004,Mr. Rajdipkumar Gupta,ROUTE,Route Mobile Ltd.
317,323.3,323.25,171.75,341.7,323.25,+3.75 (1.17%) 1D,320.50,319.50,"43,35,317",140 Cr,351.45,287.55,"₹57,961Cr",9.25%,5.89,54.22,0.83,2.03%,9.15,424.25,0.72,10,Canara Bank,1906,Shri. K. Raju,CANBK,Canara Bank
1733,1769.95,1765,846.85,1828.15,1765,+48.00 (2.80%) 1D,"1,745.00","1,717.00","10,589",1.87 Cr,"2,060.40","1,373.60","₹2,035Cr",6.32%,14.53,118.19,0.63,0.58%,21.22,2717.77,0.22,10,Vindhya Telelinks Limited,1983,Shri. Y. Lodha,VINDHYATEL,Vindhya Telelinks Ltd.
55,56.9,56.6,37.45,72,56.6,+1.30 (2.35%) 1D,55.60,55.30,"25,43,317",14.40 Cr,66.35,44.25,"₹4,504Cr",19.66%,9.11,6.07,1.43,NA,16.83,40.74,1.36,10,Paradeep Phosphates Ltd,1981,Mr. Narayanan Krishnan,PARADEEP,Paradeep Phosphates Ltd.
63.35,66.1,65.7,40.6,79.8,65.7,+2.15 (3.38%) 1D,63.50,63.55,"7,83,36,966",515 Cr,76.25,50.85,"₹53,290Cr",-10.01%,NA,-1.47,2.94,NA,44.01,23.38,0.03,1,Zomato Limited,2010,Mr. Deepinder Goyal,ZOMATO,Zomato Ltd.
622.95,632,631,554,828.75,631,+7.40 (1.19%) 1D,622.95,623.60,"7,53,604",47.55 Cr,685.95,561.25,"₹37,996Cr",10.08%,32.91,18.95,3.53,1.80%,25.67,181.37,0.07,5,Container Corporation of India Limited,1988,Shri. V. Kalyana Rama,CONCOR,Container Corporation Of India Ltd.
1047.95,1073,1054.65,922.35,1345.45,1054.65,+14.90 (1.43%) 1D,"1,047.95","1,039.75","4,507",0.48 Cr,"1,247.70",831.80,"₹1,426Cr",12.39%,25.16,41.32,4.40,0.82%,25.80,256.71,1.53,10,Thanga Mayil Jewellery Limited,2000,Shri. Balarama Das,THANGAMAYL,Thangamayil Jewellery Ltd.
293.05,298.95,296.7,254.55,346.7,296.7,+3.85 (1.31%) 1D,293.70,292.85,"66,847",1.98 Cr,322.10,263.60,"₹7,470Cr",36.43%,7.30,40.11,1.28,2.46%,12.27,267.61,0.12,10,Shyam Metalics And Energy,2002,Shri. Brij Agarwal,SHYAMMETL,Shyam Metalics And Energy Ltd.
2329.2,2359.45,2352.2,1830.65,2679,2352.2,+24.05 (1.03%) 1D,"2,330.10","2,328.15","10,797",2.54 Cr,"2,793.75","1,862.55","₹26,218Cr",9.26%,66.08,35.23,7.51,0.39%,27.63,314.62,0.13,2,Thermax Limited,1980,Mr. Ashish Bhandari,THERMAX,Thermax Ltd.
782.1,799.7,798.4,655.7,1028.65,798.4,+11.70 (1.49%) 1D,782.10,786.70,"5,97,943",47.74 Cr,865.35,708.05,"₹74,431Cr",25.69%,33.10,23.77,7.57,0.32%,20.68,103.90,3.16,10,SBI Cards & Payment Services Limited,1998,Mr. Rama Amara,SBICARD,SBI Cards & Payments Services Ltd.
686.4,708.8,707.45,588,943.9,707.45,+17.55 (2.54%) 1D,691.00,689.90,"5,34,738",37.83 Cr,827.85,551.95,"₹7,705Cr",7.15%,28.36,24.33,1.98,0.58%,NA,348.00,0.27,10,Century Textile & Industries Limited,1897,Shri. R. K. Dalmia,CENTURYTEX,Century Textiles & Industries Ltd.
169,173.25,171.4,85.6,173.25,171.4,+2.10 (1.24%) 1D,169.25,169.30,"33,48,469",57.39 Cr,186.20,152.40,"₹40,937Cr",11.67%,8.84,19.15,2.64,NA,13.10,67.74,4.17,10,Aditya Birla Capital Limited,2007,NA,ABCAPITAL,Aditya Birla Capital Ltd.
4785,4855.4,4812.45,3432.85,4879.95,4812.45,+12.95 (0.27%) 1D,"4,805.00","4,799.50","44,084",21.22 Cr,"5,279.45","4,319.55","₹23,792Cr",15.13%,75.79,63.32,12.90,0.23%,16.83,392.57,0.31,2,Navin Fluorine International Limited,1998,Shri. Radhesh Welling,NAVINFLUOR,Navin Fluorine International Ltd.
754.8,783.85,780,402.3,815.55,780,+15.10 (1.97%) 1D,760.00,764.90,"1,27,286",9.93 Cr,917.85,611.95,"₹11,897Cr",-0.35%,111.79,6.84,25.81,NA,44.01,33.04,2.10,2,Westlife Foodworld,1982,NA,WESTLIFE,Westlife Foodworld Ltd.
1086.6,1138.8,1133.4,898,1282.65,1133.4,+45.00 (4.13%) 1D,"1,088.40","1,088.40","8,62,052",97.70 Cr,"1,306.05",870.75,"₹17,331Cr",18.89%,52.19,20.86,8.16,0.69%,NA,140.46,0.10,1,Kajaria Ceramics Limited,1985,Shri. Chetan Kajaria,KAJARIACER,Kajaria Ceramics Ltd.
197,203.05,199.95,184,365,199.95,+2.90 (1.47%) 1D,198.20,197.05,"1,24,165",2.48 Cr,236.45,157.65,₹616Cr,8.98%,13.04,15.11,1.30,1.27%,24.69,157.88,0.33,10,Apex Frozen Foods Limited,2012,Mr. Karuturi Murthy,APEX,Apex Frozen Foods Ltd.
501.55,512,503.5,416,866,503.5,+2.05 (0.41%) 1D,501.55,501.45,"44,709",2.25 Cr,601.70,401.20,"₹3,095Cr",-0.93%,631.58,0.79,4.98,NA,20.90,103.14,0.76,2,TCNS Clothing Co Limited,1997,Mr. Anant Daga,TCNSBRANDS,TCNS Clothing Co Ltd.
2504.3,2532.75,2513.7,2246,2938.6,2513.7,+11.05 (0.44%) 1D,"2,507.95","2,502.65","3,41,715",85.90 Cr,"2,752.90","2,252.40","₹50,013Cr",14.82%,19.13,130.83,3.16,3.30%,15.27,821.43,0.04,2,Hero MotoCorp Limited,1984,Mr. Pawan Munjal,HEROMOTOCO,Hero Motocorp Ltd.
183.55,191,186.1,138,319.9,186.1,+2.00 (1.09%) 1D,183.55,184.10,"1,11,734",2.08 Cr,220.90,147.30,"₹1,781Cr",79.83%,26.73,6.89,15.14,NA,38.35,12.74,4.05,2,Dcx Systems,2011,Dr. H.S. Rao,DCXINDIA,DCX Systems Ltd.
627.55,635.55,630,557,774.9,630,+2.30 (0.37%) 1D,627.70,627.70,"9,33,714",58.82 Cr,690.45,564.95,"₹50,216Cr",39.75%,53.36,11.76,26.66,0.68%,NA,27.97,0.10,2,Indian Railway Catering & Tourism Corporation Limited,1999,Smt. Rajni Hasija,IRCTC,Indian Railway Catering And Tourism Corporation Ltd.
143.35,145.45,145,113,169.45,145,+1.30 (0.90%) 1D,143.85,143.70,"35,12,147",50.93 Cr,158.05,129.35,"₹42,192Cr",-4.73%,66.92,2.15,5.78,0.70%,27.63,24.39,3.76,1,Ashok Leyland Limited,1948,Mr. Shenu Agarwal,ASHOKLEY,Ashok Leyland Ltd.
75.7,78.25,77.5,61.8,138,77.5,+1.45 (1.91%) 1D,76.10,76.05,"6,75,787",5.24 Cr,91.25,60.85,"₹1,890Cr",5.77%,255.87,-0.77,2.73,0.66%,25.53,29.57,0.58,2,Sequent Scientific Limited,1985,Mr. Rajaram Narayanan,SEQUENT,Sequent Scientific Ltd.
1921.75,1939.9,1936.55,1631,1997.55,1936.55,+5.60 (0.29%) 1D,"1,929.95","1,930.95","24,07,184",466 Cr,"2,124.00","1,737.85","₹3,84,113Cr",14.25%,26.11,73.96,3.42,0.06%,9.15,565.37,0.51,5,Kotak Mahindra Bank Limited,1985,Mr. Uday Kotak,KOTAKBANK,Kotak Mahindra Bank Ltd.
241.25,245.6,242.3,202.7,280.8,242.3,+1.25 (0.52%) 1D,242.15,241.05,"1,68,103",4.07 Cr,289.25,192.85,"₹6,779Cr",17.78%,15.07,16.00,2.91,0.10%,10.31,89.79,0.76,2,KNR Constructions Limited,1995,Shri. Narasimha Reddy,KNRCON,KNR Constructions Ltd.
782.55,801.15,793.8,617.35,872.95,793.8,+8.40 (1.07%) 1D,782.55,785.40,"99,070",7.86 Cr,942.45,628.35,"₹2,480Cr",5.19%,30.79,25.51,1.57,1.02%,12.27,500.19,0.09,10,Tata Metaliks Limited,1990,Mr. Alok Krishna,TATAMETALI,Tata Metaliks Ltd.
652,664.7,658.8,605.1,771,658.8,+6.90 (1.06%) 1D,652.00,651.90,"11,391",0.75 Cr,782.25,521.55,"₹2,971Cr",23.78%,13.64,47.79,3.16,2.15%,16.83,226.48,0.04,2,Dhanuka Agritech Limited,1985,Shri. Mahendra Dhanuka,DHANUKA,Dhanuka Agritech Ltd.
1851.7,1882,1877.95,1106.8,2198.8,1877.95,+30.85 (1.67%) 1D,"1,860.95","1,847.10","9,001",1.69 Cr,"2,216.50","1,477.70","₹5,030Cr",29.26%,26.38,70.01,9.23,NA,27.63,236.42,0.27,10,Rolex Rings,2003,Mr. Manesh Madeka,ROLEXRINGS,Rolex Rings Ltd
392.2,405.35,402,272.8,459,402,+4.85 (1.22%) 1D,398.10,397.15,"1,45,835",5.86 Cr,476.55,317.75,"₹2,331Cr",9.65%,16.66,23.84,1.55,1.01%,25.53,256.83,0.05,10,IOL Chemicals & Pharmaceuticals Limited,1986,Mr. Varinder Gupta,IOLCP,IOL Chemicals & Pharmaceuticals Ltd.
88,89.85,88.5,66.05,107,88.5,+0.35 (0.40%) 1D,88.00,88.15,"1,31,046",1.16 Cr,105.75,70.55,"₹2,271Cr",6.17%,33.16,2.66,2.12,0.28%,23.10,37.65,0.25,1,Genus Power Infrastructures Limited,1992,Mr. Rajendra Agarwal,GENUSPOWER,Genus Power Infrastructures Ltd.
426.65,441.45,435.6,342.05,595.4,435.6,+4.90 (1.14%) 1D,430.25,430.70,"22,43,471",97.73 Cr,516.80,344.60,"₹6,810Cr",95.70%,20.13,21.40,3.99,NA,16.83,112.84,0.52,5,Chemplast Sanmar Ltd,1985,Mr. Ramkumar Shankar,CHEMPLASTS,Chemplast Sanmar Ltd.
